system:index,Cloud_Cover,azimuth,blue,cScore,date,dswe,dswe_sd,green,hillshade,id,nir,path,pixelCount,qa,red,row,sat,swir1,swir1_sd,swir2,zenith,.geo
1_1_LT05_078016_19850924,46.0,161.792526,725.0464133406717,0.13153537346407004,1985-09-24T21:38:12,1.0,0.4811387260183051,936.6972186093465,,Yukon_Water_Downstream,607.0,78.0,5145,68.00000000000001,900.9875882475792,16.0,5,84.00000000000006,364.2687077334322,46.00000000000004,64.747269,
1_1_LT05_078016_19860607,45.0,152.603836,1348.0,1.0,1986-06-07T21:33:01,2.0,0.718659358652998,1471.0000000000005,,Yukon_Water_Downstream,1480.0000000000002,78.0,5145,224.0,1494.9999999999998,16.0,5,941.0,126.48874187411549,701.0000000000002,42.206844,
1_1_LT05_078016_19950904,40.0,150.53598,4398.181791029917,1.0,1995-09-04T21:11:29,4.0,1.5213764266444387,4251.962513695414,,Yukon_Water_Downstream,4570.57716765168,78.0,5145,224.0,4370.220246709392,16.0,5,3853.57802721479,787.6956253888519,2839.553271976231,58.675117,
1_1_LT05_078016_19950920,35.0,153.344254,2240.3876909741034,1.0,1995-09-20T21:10:42,0.0,0.702475739350445,2305.692699659821,,Yukon_Water_Downstream,2941.297353229496,78.0,5145,224.0,2432.3852714143427,16.0,5,2345.027050802727,720.222451469747,1825.9603710310382,64.366302,
1_1_LT05_078016_20050510,11.0,162.732559,20000.0,0.8969350773701614,2005-05-10T21:56:18,2.0,0.3348327926359737,6627.240404987344,,Yukon_Water_Downstream,5230.326752058553,78.0,5145,79.99999999999997,6457.3819906874305,16.0,5,106.00000000000003,40.76252317814675,68.00000000000001,45.901428,
1_1_LT05_078016_20050627,9.0,159.283493,716.0000000000003,0.14622647982155082,2005-06-27T21:56:38,1.0,0.21861733759122115,854.0868782363415,,Yukon_Water_Downstream,620.9999999999999,78.0,5145,68.00000000000003,893.0000000000013,16.0,5,110.16397634138984,165.4230705593615,95.0,40.75771,
1_1_LT05_078016_20050713,92.0,158.815659,20000.0,1.0,2005-07-13T21:56:47,2.0,0.0,8225.011649778535,,Yukon_Water_Downstream,8093.515653094903,78.0,5145,224.0,8283.435612014518,16.0,5,5429.690251985901,352.9008560272335,3198.933156048733,42.416069,
1_1_LT05_078016_20050830,69.0,163.258026,4535.600907625658,1.0,2005-08-30T21:57:09,4.0,0.8195268840949499,4667.37124291521,,Yukon_Water_Downstream,4515.517108003569,78.0,5145,224.0,4626.987705360031,16.0,5,3921.3743539909015,1009.9669370317196,3087.4154385964907,55.061852,
1_1_LT05_078016_20051001,74.0,167.954285,2158.191103612651,1.0,2005-10-01T21:57:06,2.0,1.089753990932588,2232.9903193966393,,Yukon_Water_Downstream,2045.219418232863,78.0,5145,224.0,2151.2519343770405,16.0,5,1706.2060875232323,733.7352923528979,1332.222878237514,66.880219,
1_1_LT05_078016_20060411,63.0,164.306717,20000.0,1.0,2006-04-11T22:00:41,2.0,0.0,8145.130201130937,,Yukon_Water_Downstream,7153.774459986677,78.0,5145,224.0,7988.960601738476,16.0,5,3625.8407779307777,292.518242726096,2692.51486935867,55.12035,
1_1_LT05_078016_20060529,2.0,163.327286,2882.53467036852,0.7297723797137557,2006-05-29T22:01:20,2.0,0.45614971485059214,3148.6059435364036,,Yukon_Water_Downstream,2582.9999999999995,78.0,5145,79.99999999999996,3149.9999999999995,16.0,5,100.00000000000004,38.94950352498021,62.99999999999998,41.92326,
1_1_LT05_078016_20060614,79.0,162.04332,2236.122879557664,1.0,2006-06-14T22:01:36,4.0,1.3264056584214665,2386.797494043942,,Yukon_Water_Downstream,2282.0,78.0,5145,224.0,2422.075150996846,16.0,5,2119.7176478431893,1002.8440071965849,1927.9999999999995,40.442936,
